date,geography,indicator,value
2017-10,Prince Edward Island,Job vacancies,1585.0
2017-10,Prince Edward Island,Payroll employees,65840.0
2017-10,Prince Edward Island,Job vacancy rate,2.4
2017-10,Nova Scotia,Job vacancies,9495.0
2017-10,Nova Scotia,Payroll employees,404620.0
2017-10,Nova Scotia,Job vacancy rate,2.3
2017-10,New Brunswick,Job vacancies,7010.0
2017-10,New Brunswick,Payroll employees,303655.0
2017-10,New Brunswick,Job vacancy rate,2.3
2017-10,Quebec,Job vacancies,93380.0
2017-10,Quebec,Payroll employees,3530480.0
2017-10,Quebec,Job vacancy rate,2.6
2017-10,Ontario,Job vacancies,202400.0
2017-10,Ontario,Payroll employees,6148520.0
2017-10,Ontario,Job vacancy rate,3.2
2017-10,Manitoba,Job vacancies,12150.0
2017-10,Manitoba,Payroll employees,607415.0
2017-10,Manitoba,Job vacancy rate,2.0
2017-10,Saskatchewan,Job vacancies,9735.0
2017-10,Saskatchewan,Payroll employees,469105.0
2017-10,Saskatchewan,Job vacancy rate,2.0
2017-10,Alberta,Job vacancies,51135.0
2017-10,Alberta,Payroll employees,1956335.0
2017-10,Alberta,Job vacancy rate,2.5
2017-10,British Columbia,Job vacancies,93480.0
2017-10,British Columbia,Payroll employees,2165995.0
2017-10,British Columbia,Job vacancy rate,4.1
2017-10,Yukon,Job vacancies,645.0
2017-10,Yukon,Payroll employees,18360.0
2017-10,Yukon,Job vacancy rate,3.4
2017-10,Northwest Territories,Job vacancies,680.0
2017-10,Northwest Territories,Payroll employees,22765.0
2017-10,Northwest Territories,Job vacancy rate,2.9
2017-10,Nunavut,Job vacancies,250.0
2017-10,Nunavut,Payroll employees,12230.0
2017-10,Nunavut,Job vacancy rate,2.0
2017-11,Canada,Job vacancies,493215.0
2017-11,Canada,Payroll employees,15872120.0
2017-11,Canada,Job vacancy rate,3.0
2017-11,Newfoundland and Labrador,Job vacancies,4205.0
2017-11,Newfoundland and Labrador,Payroll employees,206420.0
2017-11,Newfoundland and Labrador,Job vacancy rate,2.0
2017-11,Prince Edward Island,Job vacancies,910.0
2017-11,Prince Edward Island,Payroll employees,64990.0
2017-11,Prince Edward Island,Job vacancy rate,1.4
2017-11,Nova Scotia,Job vacancies,9880.0
2017-11,Nova Scotia,Payroll employees,408735.0
2017-11,Nova Scotia,Job vacancy rate,2.4
2017-11,New Brunswick,Job vacancies,6360.0
2017-11,New Brunswick,Payroll employees,302580.0
2017-11,New Brunswick,Job vacancy rate,2.1
2017-11,Quebec,Job vacancies,104575.0
2017-11,Quebec,Payroll employees,3507060.0
2017-11,Quebec,Job vacancy rate,2.9
2017-11,Ontario,Job vacancies,199765.0
2017-11,Ontario,Payroll employees,6152225.0
2017-11,Ontario,Job vacancy rate,3.1
2017-11,Manitoba,Job vacancies,11800.0
2017-11,Manitoba,Payroll employees,589930.0
2017-11,Manitoba,Job vacancy rate,2.0
2017-11,Saskatchewan,Job vacancies,8755.0
2017-11,Saskatchewan,Payroll employees,459775.0
2017-11,Saskatchewan,Job vacancy rate,1.9
2017-11,Alberta,Job vacancies,61450.0
2017-11,Alberta,Payroll employees,1977190.0
2017-11,Alberta,Job vacancy rate,3.0
2017-11,British Columbia,Job vacancies,84775.0
2017-11,British Columbia,Payroll employees,2151205.0
2017-11,British Columbia,Job vacancy rate,3.8
2017-11,Yukon,Job vacancies,210.0
2017-11,Yukon,Payroll employees,17570.0
2017-11,Yukon,Job vacancy rate,1.2
2017-11,Northwest Territories,Job vacancies,335.0
2017-11,Northwest Territories,Payroll employees,22440.0
2017-11,Northwest Territories,Job vacancy rate,1.5
2017-11,Nunavut,Job vacancies,195.0
2017-11,Nunavut,Payroll employees,12005.0
2017-11,Nunavut,Job vacancy rate,1.6
2017-12,Canada,Job vacancies,417505.0
2017-12,Canada,Payroll employees,15831585.0
2017-12,Canada,Job vacancy rate,2.6
2017-12,Newfoundland and Labrador,Job vacancies,2385.0
2017-12,Newfoundland and Labrador,Payroll employees,206810.0
2017-12,Newfoundland and Labrador,Job vacancy rate,1.1
2017-12,Prince Edward Island,Job vacancies,1160.0
2017-12,Prince Edward Island,Payroll employees,60585.0
2017-12,Prince Edward Island,Job vacancy rate,1.9
2017-12,Nova Scotia,Job vacancies,8425.0
2017-12,Nova Scotia,Payroll employees,399610.0
2017-12,Nova Scotia,Job vacancy rate,2.1
2017-12,New Brunswick,Job vacancies,5815.0
2017-12,New Brunswick,Payroll employees,286440.0
2017-12,New Brunswick,Job vacancy rate,2.0
2017-12,Quebec,Job vacancies,81845.0
2017-12,Quebec,Payroll employees,3552200.0
2017-12,Quebec,Job vacancy rate,2.3
2017-12,Ontario,Job vacancies,165200.0
2017-12,Ontario,Payroll employees,6157845.0
2017-12,Ontario,Job vacancy rate,2.6
2017-12,Manitoba,Job vacancies,14250.0
2017-12,Manitoba,Payroll employees,579210.0
2017-12,Manitoba,Job vacancy rate,2.4
2017-12,Saskatchewan,Job vacancies,8570.0
2017-12,Saskatchewan,Payroll employees,458160.0
2017-12,Saskatchewan,Job vacancy rate,1.8
2017-12,Alberta,Job vacancies,43675.0
2017-12,Alberta,Payroll employees,1943080.0
2017-12,Alberta,Job vacancy rate,2.2
2017-12,British Columbia,Job vacancies,84655.0
2017-12,British Columbia,Payroll employees,2136845.0
2017-12,British Columbia,Job vacancy rate,3.8
2017-12,Yukon,Job vacancies,570.0
2017-12,Yukon,Payroll employees,17015.0
2017-12,Yukon,Job vacancy rate,3.2
2017-12,Northwest Territories,Job vacancies,585.0
2017-12,Northwest Territories,Payroll employees,22005.0
2017-12,Northwest Territories,Job vacancy rate,2.6
2017-12,Nunavut,Job vacancies,370.0
2017-12,Nunavut,Payroll employees,11780.0
2017-12,Nunavut,Job vacancy rate,3.0
2018-01,Canada,Job vacancies,421415.0
2018-01,Canada,Payroll employees,15913190.0
2018-01,Canada,Job vacancy rate,2.6
2018-01,Newfoundland and Labrador,Job vacancies,2125.0
2018-01,Newfoundland and Labrador,Payroll employees,179600.0
2018-01,Newfoundland and Labrador,Job vacancy rate,1.2
2018-01,Prince Edward Island,Job vacancies,875.0
2018-01,Prince Edward Island,Payroll employees,59095.0
2018-01,Prince Edward Island,Job vacancy rate,1.5
2018-01,Nova Scotia,Job vacancies,7165.0
2018-01,Nova Scotia,Payroll employees,415640.0
2018-01,Nova Scotia,Job vacancy rate,1.7
2018-01,New Brunswick,Job vacancies,6565.0
2018-01,New Brunswick,Payroll employees,281615.0
2018-01,New Brunswick,Job vacancy rate,2.3
2018-01,Quebec,Job vacancies,84385.0
2018-01,Quebec,Payroll employees,3508760.0
2018-01,Quebec,Job vacancy rate,2.3
2018-01,Ontario,Job vacancies,161480.0
2018-01,Ontario,Payroll employees,6205945.0
2018-01,Ontario,Job vacancy rate,2.5
2018-01,Manitoba,Job vacancies,10470.0
2018-01,Manitoba,Payroll employees,608030.0
2018-01,Manitoba,Job vacancy rate,1.7
2018-01,Saskatchewan,Job vacancies,9705.0
2018-01,Saskatchewan,Payroll employees,462025.0
2018-01,Saskatchewan,Job vacancy rate,2.1
2018-01,Alberta,Job vacancies,47270.0
2018-01,Alberta,Payroll employees,1961900.0
2018-01,Alberta,Job vacancy rate,2.4
2018-01,British Columbia,Job vacancies,88935.0
2018-01,British Columbia,Payroll employees,2179905.0
2018-01,British Columbia,Job vacancy rate,3.9
2018-01,Yukon,Job vacancies,980.0
2018-01,Yukon,Payroll employees,17030.0
2018-01,Yukon,Job vacancy rate,5.4
2018-01,Northwest Territories,Job vacancies,1220.0
2018-01,Northwest Territories,Payroll employees,21980.0
2018-01,Northwest Territories,Job vacancy rate,5.3
2018-01,Nunavut,Job vacancies,235.0
2018-01,Nunavut,Payroll employees,11665.0
2018-01,Nunavut,Job vacancy rate,2.0
2018-02,Canada,Job vacancies,439290.0
2018-02,Canada,Payroll employees,15385095.0
2018-02,Canada,Job vacancy rate,2.8
2018-02,Newfoundland and Labrador,Job vacancies,3545.0
2018-02,Newfoundland and Labrador,Payroll employees,176560.0
2018-02,Newfoundland and Labrador,Job vacancy rate,2.0
2018-02,Prince Edward Island,Job vacancies,670.0
2018-02,Prince Edward Island,Payroll employees,56000.0
2018-02,Prince Edward Island,Job vacancy rate,1.2
2018-02,Nova Scotia,Job vacancies,9980.0
2018-02,Nova Scotia,Payroll employees,399835.0
2018-02,Nova Scotia,Job vacancy rate,2.4
2018-02,New Brunswick,Job vacancies,6585.0
2018-02,New Brunswick,Payroll employees,285385.0
2018-02,New Brunswick,Job vacancy rate,2.3
2018-02,Quebec,Job vacancies,87125.0
2018-02,Quebec,Payroll employees,3373465.0
2018-02,Quebec,Job vacancy rate,2.5
2018-02,Ontario,Job vacancies,170870.0
2018-02,Ontario,Payroll employees,6011715.0
2018-02,Ontario,Job vacancy rate,2.8
2018-02,Manitoba,Job vacancies,8970.0
2018-02,Manitoba,Payroll employees,564530.0
2018-02,Manitoba,Job vacancy rate,1.6
2018-02,Saskatchewan,Job vacancies,7855.0
2018-02,Saskatchewan,Payroll employees,439660.0
2018-02,Saskatchewan,Job vacancy rate,1.8
2018-02,Alberta,Job vacancies,51015.0
2018-02,Alberta,Payroll employees,1923320.0
2018-02,Alberta,Job vacancy rate,2.6
2018-02,British Columbia,Job vacancies,91270.0
2018-02,British Columbia,Payroll employees,2106605.0
2018-02,British Columbia,Job vacancy rate,4.2
2018-02,Yukon,Job vacancies,425.0
2018-02,Yukon,Payroll employees,15680.0
2018-02,Yukon,Job vacancy rate,2.7
2018-02,Northwest Territories,Job vacancies,650.0
2018-02,Northwest Territories,Payroll employees,21285.0
2018-02,Northwest Territories,Job vacancy rate,3.0
2018-02,Nunavut,Job vacancies,325.0
2018-02,Nunavut,Payroll employees,11060.0
2018-02,Nunavut,Job vacancy rate,2.9
2018-03,Canada,Job vacancies,504255.0
2018-03,Canada,Payroll employees,15441940.0
2018-03,Canada,Job vacancy rate,3.2
2018-03,Newfoundland and Labrador,Job vacancies,2645.0
2018-03,Newfoundland and Labrador,Payroll employees,185030.0
2018-03,Newfoundland and Labrador,Job vacancy rate,1.4
2018-03,Prince Edward Island,Job vacancies,1580.0
2018-03,Prince Edward Island,Payroll employees,55735.0
2018-03,Prince Edward Island,Job vacancy rate,2.8
2018-03,Nova Scotia,Job vacancies,9305.0
2018-03,Nova Scotia,Payroll employees,391575.0
2018-03,Nova Scotia,Job vacancy rate,2.3
2018-03,New Brunswick,Job vacancies,7640.0
2018-03,New Brunswick,Payroll employees,261945.0
2018-03,New Brunswick,Job vacancy rate,2.8
2018-03,Quebec,Job vacancies,109030.0
2018-03,Quebec,Payroll employees,3431940.0
2018-03,Quebec,Job vacancy rate,3.1
2018-03,Ontario,Job vacancies,200175.0
2018-03,Ontario,Payroll employees,6006210.0
2018-03,Ontario,Job vacancy rate,3.2
2018-03,Manitoba,Job vacancies,17145.0
2018-03,Manitoba,Payroll employees,568025.0
2018-03,Manitoba,Job vacancy rate,2.9
2018-03,Saskatchewan,Job vacancies,9570.0
2018-03,Saskatchewan,Payroll employees,443710.0
2018-03,Saskatchewan,Job vacancy rate,2.1
2018-03,Alberta,Job vacancies,51545.0
2018-03,Alberta,Payroll employees,1927410.0
2018-03,Alberta,Job vacancy rate,2.6
2018-03,British Columbia,Job vacancies,94145.0
2018-03,British Columbia,Payroll employees,2121600.0
2018-03,British Columbia,Job vacancy rate,4.2
2018-03,Yukon,Job vacancies,565.0
2018-03,Yukon,Payroll employees,15880.0
2018-03,Yukon,Job vacancy rate,3.4
2018-03,Northwest Territories,Job vacancies,575.0
2018-03,Northwest Territories,Payroll employees,21660.0
2018-03,Northwest Territories,Job vacancy rate,2.6
2018-03,Nunavut,Job vacancies,335.0
2018-03,Nunavut,Payroll employees,11215.0
2018-03,Nunavut,Job vacancy rate,2.9
2018-04,Canada,Job vacancies,544450.0
2018-04,Canada,Payroll employees,15538380.0
2018-04,Canada,Job vacancy rate,3.4
2018-04,Newfoundland and Labrador,Job vacancies,3205.0
2018-04,Newfoundland and Labrador,Payroll employees,169590.0
2018-04,Newfoundland and Labrador,Job vacancy rate,1.9
2018-04,Prince Edward Island,Job vacancies,2560.0
2018-04,Prince Edward Island,Payroll employees,56000.0
2018-04,Prince Edward Island,Job vacancy rate,4.4
2018-04,Nova Scotia,Job vacancies,9825.0
2018-04,Nova Scotia,Payroll employees,393050.0
2018-04,Nova Scotia,Job vacancy rate,2.4
2018-04,New Brunswick,Job vacancies,8775.0
2018-04,New Brunswick,Payroll employees,279545.0
2018-04,New Brunswick,Job vacancy rate,3.0
2018-04,Quebec,Job vacancies,115505.0
2018-04,Quebec,Payroll employees,3451005.0
2018-04,Quebec,Job vacancy rate,3.2
2018-04,Ontario,Job vacancies,206410.0
2018-04,Ontario,Payroll employees,6046230.0
2018-04,Ontario,Job vacancy rate,3.3
2018-04,Manitoba,Job vacancies,13645.0
2018-04,Manitoba,Payroll employees,583540.0
2018-04,Manitoba,Job vacancy rate,2.3
2018-04,Saskatchewan,Job vacancies,10605.0
2018-04,Saskatchewan,Payroll employees,448290.0
2018-04,Saskatchewan,Job vacancy rate,2.3
2018-04,Alberta,Job vacancies,65250.0
2018-04,Alberta,Payroll employees,1918380.0
2018-04,Alberta,Job vacancy rate,3.3
2018-04,British Columbia,Job vacancies,106890.0
2018-04,British Columbia,Payroll employees,2143400.0
2018-04,British Columbia,Job vacancy rate,4.8
2018-04,Yukon,Job vacancies,720.0
2018-04,Yukon,Payroll employees,16130.0
2018-04,Yukon,Job vacancy rate,4.3
2018-04,Northwest Territories,Job vacancies,830.0
2018-04,Northwest Territories,Payroll employees,21925.0
2018-04,Northwest Territories,Job vacancy rate,3.7
2018-04,Nunavut,Job vacancies,235.0
2018-04,Nunavut,Payroll employees,11300.0
2018-04,Nunavut,Job vacancy rate,2.0
2018-05,Canada,Job vacancies,546210.0
2018-05,Canada,Payroll employees,15616920.0
2018-05,Canada,Job vacancy rate,3.4
2018-05,Newfoundland and Labrador,Job vacancies,5890.0
2018-05,Newfoundland and Labrador,Payroll employees,178470.0
2018-05,Newfoundland and Labrador,Job vacancy rate,3.2
2018-05,Prince Edward Island,Job vacancies,2400.0
2018-05,Prince Edward Island,Payroll employees,57910.0
2018-05,Prince Edward Island,Job vacancy rate,4.0
2018-05,Nova Scotia,Job vacancies,11565.0
2018-05,Nova Scotia,Payroll employees,387660.0
2018-05,Nova Scotia,Job vacancy rate,2.9
2018-05,New Brunswick,Job vacancies,11055.0
2018-05,New Brunswick,Payroll employees,304805.0
2018-05,New Brunswick,Job vacancy rate,3.5
2018-05,Quebec,Job vacancies,118935.0
2018-05,Quebec,Payroll employees,3459655.0
2018-05,Quebec,Job vacancy rate,3.3
2018-05,Ontario,Job vacancies,205390.0
2018-05,Ontario,Payroll employees,6073195.0
2018-05,Ontario,Job vacancy rate,3.3
2018-05,Manitoba,Job vacancies,14335.0
2018-05,Manitoba,Payroll employees,572020.0
2018-05,Manitoba,Job vacancy rate,2.4
2018-05,Saskatchewan,Job vacancies,11540.0
2018-05,Saskatchewan,Payroll employees,446565.0
2018-05,Saskatchewan,Job vacancy rate,2.5
2018-05,Alberta,Job vacancies,62135.0
2018-05,Alberta,Payroll employees,1933615.0
2018-05,Alberta,Job vacancy rate,3.1
2018-05,British Columbia,Job vacancies,101045.0
2018-05,British Columbia,Payroll employees,2154045.0
2018-05,British Columbia,Job vacancy rate,4.5
2018-05,Yukon,Job vacancies,745.0
2018-05,Yukon,Payroll employees,16055.0
2018-05,Yukon,Job vacancy rate,4.4
2018-05,Northwest Territories,Job vacancies,670.0
2018-05,Northwest Territories,Payroll employees,21695.0
2018-05,Northwest Territories,Job vacancy rate,3.0
2018-05,Nunavut,Job vacancies,495.0
2018-05,Nunavut,Payroll employees,11230.0
2018-05,Nunavut,Job vacancy rate,4.2
2018-06,Canada,Job vacancies,538105.0
2018-06,Canada,Payroll employees,15968800.0
2018-06,Canada,Job vacancy rate,3.3
2018-06,Newfoundland and Labrador,Job vacancies,4145.0
2018-06,Newfoundland and Labrador,Payroll employees,199400.0
2018-06,Newfoundland and Labrador,Job vacancy rate,2.0
2018-06,Prince Edward Island,Job vacancies,
2018-06,Prince Edward Island,Payroll employees,64470.0
2018-06,Prince Edward Island,Job vacancy rate,
2018-06,Nova Scotia,Job vacancies,12935.0
2018-06,Nova Scotia,Payroll employees,411105.0
2018-06,Nova Scotia,Job vacancy rate,3.0
2018-06,New Brunswick,Job vacancies,9190.0
2018-06,New Brunswick,Payroll employees,281135.0
2018-06,New Brunswick,Job vacancy rate,3.2
2018-06,Quebec,Job vacancies,114115.0
2018-06,Quebec,Payroll employees,3557160.0
2018-06,Quebec,Job vacancy rate,3.1
2018-06,Ontario,Job vacancies,204615.0
2018-06,Ontario,Payroll employees,6199495.0
2018-06,Ontario,Job vacancy rate,3.2
2018-06,Manitoba,Job vacancies,17790.0
2018-06,Manitoba,Payroll employees,583930.0
2018-06,Manitoba,Job vacancy rate,3.0
2018-06,Saskatchewan,Job vacancies,10850.0
2018-06,Saskatchewan,Payroll employees,458905.0
2018-06,Saskatchewan,Job vacancy rate,2.3
2018-06,Alberta,Job vacancies,53130.0
2018-06,Alberta,Payroll employees,1978720.0
2018-06,Alberta,Job vacancy rate,2.6
2018-06,British Columbia,Job vacancies,106010.0
2018-06,British Columbia,Payroll employees,2183730.0
2018-06,British Columbia,Job vacancy rate,4.6
2018-06,Yukon,Job vacancies,1025.0
2018-06,Yukon,Payroll employees,17245.0
2018-06,Yukon,Job vacancy rate,5.6
2018-06,Northwest Territories,Job vacancies,660.0
2018-06,Northwest Territories,Payroll employees,22115.0
2018-06,Northwest Territories,Job vacancy rate,2.9
2018-06,Nunavut,Job vacancies,
2018-06,Nunavut,Payroll employees,11400.0
2018-06,Nunavut,Job vacancy rate,
2018-07,Canada,Job vacancies,532090.0
2018-07,Canada,Payroll employees,16262910.0
2018-07,Canada,Job vacancy rate,3.2
2018-07,Newfoundland and Labrador,Job vacancies,3420.0
2018-07,Newfoundland and Labrador,Payroll employees,189195.0
2018-07,Newfoundland and Labrador,Job vacancy rate,1.8
2018-07,Prince Edward Island,Job vacancies,2155.0
2018-07,Prince Edward Island,Payroll employees,68070.0
2018-07,Prince Edward Island,Job vacancy rate,3.1
2018-07,Nova Scotia,Job vacancies,9055.0
2018-07,Nova Scotia,Payroll employees,431670.0
2018-07,Nova Scotia,Job vacancy rate,2.1
2018-07,New Brunswick,Job vacancies,9625.0
2018-07,New Brunswick,Payroll employees,299055.0
2018-07,New Brunswick,Job vacancy rate,3.1
2018-07,Quebec,Job vacancies,118775.0
2018-07,Quebec,Payroll employees,3640790.0
2018-07,Quebec,Job vacancy rate,3.2
2018-07,Ontario,Job vacancies,201085.0
2018-07,Ontario,Payroll employees,6287050.0
2018-07,Ontario,Job vacancy rate,3.1
2018-07,Manitoba,Job vacancies,13345.0
2018-07,Manitoba,Payroll employees,621435.0
2018-07,Manitoba,Job vacancy rate,2.1
2018-07,Saskatchewan,Job vacancies,9190.0
2018-07,Saskatchewan,Payroll employees,471095.0
2018-07,Saskatchewan,Job vacancy rate,1.9
2018-07,Alberta,Job vacancies,55120.0
2018-07,Alberta,Payroll employees,1979430.0
2018-07,Alberta,Job vacancy rate,2.7
2018-07,British Columbia,Job vacancies,108335.0
2018-07,British Columbia,Payroll employees,2222315.0
2018-07,British Columbia,Job vacancy rate,4.6
2018-07,Yukon,Job vacancies,855.0
2018-07,Yukon,Payroll employees,18445.0
2018-07,Yukon,Job vacancy rate,4.4
2018-07,Northwest Territories,Job vacancies,
2018-07,Northwest Territories,Payroll employees,22720.0
2018-07,Northwest Territories,Job vacancy rate,
2018-07,Nunavut,Job vacancies,
2018-07,Nunavut,Payroll employees,11650.0
2018-07,Nunavut,Job vacancy rate,
2018-08,Canada,Job vacancies,523525.0
2018-08,Canada,Payroll employees,15969310.0
2018-08,Canada,Job vacancy rate,3.2
2018-08,Newfoundland and Labrador,Job vacancies,4770.0
2018-08,Newfoundland and Labrador,Payroll employees,201165.0
2018-08,Newfoundland and Labrador,Job vacancy rate,2.3
2018-08,Prince Edward Island,Job vacancies,2100.0
2018-08,Prince Edward Island,Payroll employees,65465.0
2018-08,Prince Edward Island,Job vacancy rate,3.1
2018-08,Nova Scotia,Job vacancies,10535.0
2018-08,Nova Scotia,Payroll employees,416480.0
2018-08,Nova Scotia,Job vacancy rate,2.5
2018-08,New Brunswick,Job vacancies,7820.0
2018-08,New Brunswick,Payroll employees,320965.0
2018-08,New Brunswick,Job vacancy rate,2.4
2018-08,Quebec,Job vacancies,112525.0
2018-08,Quebec,Payroll employees,3552415.0
2018-08,Quebec,Job vacancy rate,3.1
2018-08,Ontario,Job vacancies,195195.0
2018-08,Ontario,Payroll employees,6188120.0
2018-08,Ontario,Job vacancy rate,3.1
2018-08,Manitoba,Job vacancies,12090.0
2018-08,Manitoba,Payroll employees,584095.0
2018-08,Manitoba,Job vacancy rate,2.0
2018-08,Saskatchewan,Job vacancies,10695.0
2018-08,Saskatchewan,Payroll employees,447600.0
2018-08,Saskatchewan,Job vacancy rate,2.3
2018-08,Alberta,Job vacancies,60445.0
2018-08,Alberta,Payroll employees,1962220.0
2018-08,Alberta,Job vacancy rate,3.0
2018-08,British Columbia,Job vacancies,105655.0
2018-08,British Columbia,Payroll employees,2178045.0
2018-08,British Columbia,Job vacancy rate,4.6
2018-08,Yukon,Job vacancies,605.0
2018-08,Yukon,Payroll employees,17785.0
2018-08,Yukon,Job vacancy rate,3.3
2018-08,Northwest Territories,Job vacancies,675.0
2018-08,Northwest Territories,Payroll employees,22995.0
2018-08,Northwest Territories,Job vacancy rate,2.8
2018-08,Nunavut,Job vacancies,425.0
2018-08,Nunavut,Payroll employees,11965.0
2018-08,Nunavut,Job vacancy rate,3.4
2018-09,Canada,Job vacancies,598025.0
2018-09,Canada,Payroll employees,15826500.0
2018-09,Canada,Job vacancy rate,3.6
2018-09,Newfoundland and Labrador,Job vacancies,3500.0
2018-09,Newfoundland and Labrador,Payroll employees,196410.0
2018-09,Newfoundland and Labrador,Job vacancy rate,1.8
2018-09,Prince Edward Island,Job vacancies,2705.0
2018-09,Prince Edward Island,Payroll employees,65920.0
2018-09,Prince Edward Island,Job vacancy rate,3.9
2018-09,Nova Scotia,Job vacancies,14315.0
2018-09,Nova Scotia,Payroll employees,414260.0
2018-09,Nova Scotia,Job vacancy rate,3.3
2018-09,New Brunswick,Job vacancies,9930.0
2018-09,New Brunswick,Payroll employees,302665.0
2018-09,New Brunswick,Job vacancy rate,3.2
2018-09,Quebec,Job vacancies,122700.0
2018-09,Quebec,Payroll employees,3496150.0
2018-09,Quebec,Job vacancy rate,3.4
2018-09,Ontario,Job vacancies,232255.0
2018-09,Ontario,Payroll employees,6148645.0
2018-09,Ontario,Job vacancy rate,3.6
2018-09,Manitoba,Job vacancies,17400.0
2018-09,Manitoba,Payroll employees,572590.0
2018-09,Manitoba,Job vacancy rate,2.9
2018-09,Saskatchewan,Job vacancies,11650.0
2018-09,Saskatchewan,Payroll employees,448070.0
2018-09,Saskatchewan,Job vacancy rate,2.5
2018-09,Alberta,Job vacancies,62590.0
2018-09,Alberta,Payroll employees,1953770.0
2018-09,Alberta,Job vacancy rate,3.1
2018-09,British Columbia,Job vacancies,118685.0
2018-09,British Columbia,Payroll employees,2174265.0
2018-09,British Columbia,Job vacancy rate,5.2
2018-09,Yukon,Job vacancies,1025.0
2018-09,Yukon,Payroll employees,18655.0
2018-09,Yukon,Job vacancy rate,5.2
2018-09,Northwest Territories,Job vacancies,805.0
2018-09,Northwest Territories,Payroll employees,23015.0
2018-09,Northwest Territories,Job vacancy rate,3.4
2018-09,Nunavut,Job vacancies,465.0
2018-09,Nunavut,Payroll employees,12090.0
2018-09,Nunavut,Job vacancy rate,3.7
2018-10,Canada,Job vacancies,602505.0
2018-10,Canada,Payroll employees,16177025.0
2018-10,Canada,Job vacancy rate,3.6
2018-10,Newfoundland and Labrador,Job vacancies,3940.0
2018-10,Newfoundland and Labrador,Payroll employees,189600.0
2018-10,Newfoundland and Labrador,Job vacancy rate,2.0
2018-10,Prince Edward Island,Job vacancies,1815.0
2018-10,Prince Edward Island,Payroll employees,66560.0
2018-10,Prince Edward Island,Job vacancy rate,2.7
2018-10,Nova Scotia,Job vacancies,11570.0
2018-10,Nova Scotia,Payroll employees,416250.0
2018-10,Nova Scotia,Job vacancy rate,2.7
2018-10,New Brunswick,Job vacancies,9390.0
2018-10,New Brunswick,Payroll employees,300445.0
2018-10,New Brunswick,Job vacancy rate,3.0
2018-10,Quebec,Job vacancies,128665.0
2018-10,Quebec,Payroll employees,3604850.0
2018-10,Quebec,Job vacancy rate,3.4
2018-10,Ontario,Job vacancies,245815.0
2018-10,Ontario,Payroll employees,6279595.0
2018-10,Ontario,Job vacancy rate,3.8
2018-10,Manitoba,Job vacancies,14965.0
2018-10,Manitoba,Payroll employees,608180.0
2018-10,Manitoba,Job vacancy rate,2.4
2018-10,Saskatchewan,Job vacancies,9900.0
2018-10,Saskatchewan,Payroll employees,463970.0
2018-10,Saskatchewan,Job vacancy rate,2.1
2018-10,Alberta,Job vacancies,60175.0
2018-10,Alberta,Payroll employees,1960655.0
2018-10,Alberta,Job vacancy rate,3.0
2018-10,British Columbia,Job vacancies,113980.0
2018-10,British Columbia,Payroll employees,2234005.0
2018-10,British Columbia,Job vacancy rate,4.9
2018-10,Yukon,Job vacancies,960.0
2018-10,Yukon,Payroll employees,18170.0
2018-10,Yukon,Job vacancy rate,5.0
2018-10,Northwest Territories,Job vacancies,
2018-10,Northwest Territories,Payroll employees,22525.0
2018-10,Northwest Territories,Job vacancy rate,4.7
2018-10,Nunavut,Job vacancies,205.0
2018-10,Nunavut,Payroll employees,12215.0
2018-10,Nunavut,Job vacancy rate,1.6
2018-11,Canada,Job vacancies,549800.0
2018-11,Canada,Payroll employees,16232165.0
2018-11,Canada,Job vacancy rate,3.3
2018-11,Newfoundland and Labrador,Job vacancies,4605.0
2018-11,Newfoundland and Labrador,Payroll employees,190405.0
2018-11,Newfoundland and Labrador,Job vacancy rate,2.4
2018-11,Prince Edward Island,Job vacancies,2000.0
2018-11,Prince Edward Island,Payroll employees,65380.0
2018-11,Prince Edward Island,Job vacancy rate,3.0
2018-11,Nova Scotia,Job vacancies,10725.0
2018-11,Nova Scotia,Payroll employees,414390.0
2018-11,Nova Scotia,Job vacancy rate,2.5
2018-11,New Brunswick,Job vacancies,8825.0
2018-11,New Brunswick,Payroll employees,319655.0
2018-11,New Brunswick,Job vacancy rate,2.7
2018-11,Quebec,Job vacancies,117120.0
2018-11,Quebec,Payroll employees,3595430.0
2018-11,Quebec,Job vacancy rate,3.2
2018-11,Ontario,Job vacancies,221305.0
2018-11,Ontario,Payroll employees,6327685.0
2018-11,Ontario,Job vacancy rate,3.4
2018-11,Manitoba,Job vacancies,12720.0
2018-11,Manitoba,Payroll employees,597440.0
2018-11,Manitoba,Job vacancy rate,2.1
2018-11,Saskatchewan,Job vacancies,8590.0
2018-11,Saskatchewan,Payroll employees,463185.0
2018-11,Saskatchewan,Job vacancy rate,1.8
2018-11,Alberta,Job vacancies,60700.0
2018-11,Alberta,Payroll employees,1986405.0
2018-11,Alberta,Job vacancy rate,3.0
2018-11,British Columbia,Job vacancies,101510.0
2018-11,British Columbia,Payroll employees,2220175.0
2018-11,British Columbia,Job vacancy rate,4.4
2018-11,Yukon,Job vacancies,515.0
2018-11,Yukon,Payroll employees,17380.0
2018-11,Yukon,Job vacancy rate,2.9
2018-11,Northwest Territories,Job vacancies,710.0
2018-11,Northwest Territories,Payroll employees,22175.0
2018-11,Northwest Territories,Job vacancy rate,3.1
2018-11,Nunavut,Job vacancies,475.0
2018-11,Nunavut,Payroll employees,12450.0
2018-11,Nunavut,Job vacancy rate,3.7
